# id_tile ra dec pos isky texp texp_ob tob_len irank ntile
   -26869   139.2058  -35.6758   186.10  3   7.30  7.30  10.34  1  1 
   -26870    62.1125  -17.3165    26.55  1  20.04 20.04  23.08  1  1 
   -26871   339.3424  -61.4821   179.19  4   9.41 13.47  19.04  1  2 
   -39120   339.3424  -61.4821   179.19  4   4.06 13.47  19.04  2  2 
   -26872   202.4269  -67.7650   165.02  1  20.97 20.97  24.01  1  1 
   -26873   145.0413  -36.0829   167.33  3  17.04 24.64  30.20  1  2 
   -26874   145.0413  -36.0829   167.33  3   7.60 24.64  30.20  2  2 
   -26876    73.4698  -57.8970   152.04  1  20.05 20.05  23.08  1  1 
   -26877    81.4127  -41.5154   190.73  3   8.31 52.17  67.87  1  6 
   -26878    81.4127  -41.5154   190.73  3   8.94 52.17  67.87  2  6 
   -37351    81.4127  -41.5154   190.73  3   7.14 52.17  67.87  3  6 
   -26881    81.4127  -41.5154   190.73  3  13.63 52.17  67.87  4  6 
   -26879    81.4127  -41.5154   190.73  3   7.09 52.17  67.87  5  6 
   -30561    81.4127  -41.5154   190.73  3   7.06 52.17  67.87  6  6 
   -26883    81.2910  -66.7354   156.29  1  20.68 20.68  23.72  1  1 
   -26885    35.8939   -4.8978    10.79  1  20.97 41.90  47.47  1  2 
   -26636    35.8939   -4.8978    10.79  1  20.93 41.90  47.47  2  2 
   -26887   258.6614  -27.0192   193.90  1  20.30 20.30  23.33  1  1 
   -26888   345.8217  -50.6956   180.38  3  11.57 32.46  38.03  1  2 
   -19148   345.8217  -50.6956   180.38  3  20.89 32.46  38.03  2  2 
   -26889   193.7936   -1.1740     3.44  1  20.30 20.30  23.33  1  1 
   -26890   183.0911  -24.0336   333.97  3   7.07  7.07  10.10  1  1 
   -26891   189.9684   -0.5402    25.00  1  20.03 20.03  23.07  1  1 
   -26892   125.8494   15.0334   332.39  4   4.11  4.11   7.14  1  1 
   -26893   212.7202  -20.7108     4.56  1  20.60 20.60  23.64  1  1 
   -26894   225.8140  -46.2593   185.73  3   7.71 18.37  23.94  1  2 
   -11748   225.8140  -46.2593   185.73  3  10.66 18.37  23.94  2  2 
   -26896    67.1959  -25.2094   184.15  1  20.92 20.92  23.96  1  1 
   -26898   230.3318  -25.5271   161.20  3   9.49 37.46  45.56  1  3 
   -10098   230.3318  -25.5271   161.20  3   7.00 37.46  45.56  2  3 
    -5097   230.3318  -25.5271   161.20  3  20.97 37.46  45.56  3  3 
   -26900    50.6011  -34.5470   202.80  1  20.76 41.68  47.25  1  2 
   -17029    50.6011  -34.5470   202.80  1  20.92 41.68  47.25  2  2 
   -26901   282.0129  -26.4138   179.54  1  20.81 41.49  47.05  1  2 
   -17715   282.0129  -26.4138   179.54  1  20.68 41.49  47.05  2  2 
   -26902   189.3145   -3.4165   339.89  1  20.29 20.29  23.32  1  1 
   -26903   172.4866   -7.4131   357.75  4   4.04  4.04   7.07  1  1 
   -26904   284.7855  -26.0042   161.47  3  17.43 17.43  20.46  1  1 
   -26905   344.3226  -50.0020   193.37  2  18.92 18.92  21.95  1  1 
   -26906    96.0501    4.3763   348.90  2  16.25 16.25  19.28  1  1 
   -26907   273.5203  -40.2153   189.39  2  18.10 18.10  21.14  1  1 
   -26910   342.8175  -65.1359   175.27  3  10.14 10.14  13.17  1  1 
   -26911   159.6776  -17.5476    29.48  1  20.58 20.58  23.61  1  1 
   -26912   120.1817  -30.6330   184.17  3  19.67 45.84  56.48  1  4 
   -26914   120.1817  -30.6330   184.17  3   7.89 45.84  56.48  2  4 
    -3311   120.1817  -30.6330   184.17  3   7.05 45.84  56.48  3  4 
   -26913   120.1817  -30.6330   184.17  3  11.24 45.84  56.48  4  4 
   -26916    28.1256  -74.7999   168.64  1  20.80 62.70  70.80  1  3 
   -36754    28.1256  -74.7999   168.64  1  20.95 62.70  70.80  2  3 
   -38679    28.1256  -74.7999   168.64  1  20.96 62.70  70.80  3  3 
   -26917     2.7336  -38.4720   167.11  3  20.86 20.86  23.89  1  1 
   -26918     6.1336   -3.5594   335.86  1  20.07 20.07  23.10  1  1 
   -26919    76.4595  -41.3301   179.26  1  20.54 20.54  23.57  1  1 
   -26920   241.7255   -6.3174   346.75  2  15.09 33.38  38.94  1  2 
   -21780   241.7255   -6.3174   346.75  2  18.29 33.38  38.94  2  2 
   -26921    33.2591  -32.4124   182.22  1  20.72 20.72  23.75  1  1 
   -26922   152.5912  -13.7102   349.28  1  20.06 20.06  23.10  1  1 
   -26923    75.7710  -51.4247   151.54  3   8.16 47.30  57.93  1  4 
   -39390    75.7710  -51.4247   151.54  3  20.58 47.30  57.93  2  4 
   -39389    75.7710  -51.4247   151.54  3  11.33 47.30  57.93  3  4 
   -39391    75.7710  -51.4247   151.54  3   7.23 47.30  57.93  4  4 
   -26924   320.1992  -42.3086   162.35  3   7.22  7.22  10.26  1  1 
   -26926   164.5092  -44.9281   170.70  1  20.07 20.07  23.11  1  1 
   -26927    36.9158  -17.7716   358.62  2  17.94 17.94  20.97  1  1 
   -26928   188.2538  -19.2985   337.87  2  15.26 15.26  18.29  1  1 
   -26930    40.4768  -16.2554   337.85  3  14.04 14.04  17.08  1  1 
   -26935   330.8466  -32.0501   153.23  1  20.03 20.03  23.06  1  1 
   -26936     0.8317   -9.7592    16.18  2  18.06 18.06  21.10  1  1 
   -26940    90.4586  -72.2556   203.64  1  20.87 20.87  23.90  1  1 
   -26941   352.0939  -38.8099   208.53  3   7.02  7.02  10.06  1  1 
   -26942   164.2325  -26.2676   151.25  1  20.00 20.00  23.04  1  1 
   -26943   196.2241  -42.3460   171.61  4   5.46  5.46   8.49  1  1 
   -26944   345.8682  -30.9249   188.73  1  20.90 20.90  23.94  1  1 
   -26946   133.3930  -55.1839   165.25  3   9.49  9.49  12.53  1  1 
   -26947   109.7838  -34.3340   164.23  4   4.19  4.19   7.23  1  1 
   -26949   336.8642  -52.3528   159.47  1  20.33 20.33  23.36  1  1 
   -26950    77.4034  -21.1151   345.56  1  20.15 20.15  23.19  1  1 
   -26951   202.3041  -58.2936   151.13  3  17.23 24.90  30.47  1  2 
   -26953   202.3041  -58.2936   151.13  3   7.67 24.90  30.47  2  2 
   -26952   351.7931  -14.7014   333.89  1  20.08 20.08  23.11  1  1 
   -26954    74.7550  -23.2382    28.77  2  18.03 51.14  59.24  1  3 
   -31141    74.7550  -23.2382    28.77  2  15.23 51.14  59.24  2  3 
   -35655    74.7550  -23.2382    28.77  2  17.88 51.14  59.24  3  3 
   -26957   153.6457  -22.9575    13.43  2  19.80 35.00  40.56  1  2 
   -12157   153.6457  -22.9575    13.43  2  15.20 35.00  40.56  2  2 
   -26958   127.2875   16.5077   350.68  4   8.87  8.87  11.91  1  1 
   -26961     8.7516  -25.1181   193.63  4   4.07 18.36  26.46  1  3 
   -29123     8.7516  -25.1181   193.63  4   9.96 18.36  26.46  2  3 
    -5544     8.7516  -25.1181   193.63  4   4.33 18.36  26.46  3  3 
   -26962    28.7409  -17.6123    11.69  3  13.02 13.02  16.05  1  1 
   -26963    65.2937  -22.8214    19.11  3  12.93 12.93  15.97  1  1 
   -26964   280.0187  -35.6217   201.63  3  11.27 11.27  14.30  1  1 
   -26965    24.4416  -37.5204   209.66  1  20.10 20.10  23.13  1  1 
   -26966   130.7176   21.2999    15.85  4   7.70  7.70  10.74  1  1 
   -26967    88.0535  -22.4318   359.19  2  17.90 17.90  20.94  1  1 
   -26968    47.8953  -29.9767   191.68  3   7.42 42.59  50.69  1  3 
    -2293    47.8953  -29.9767   191.68  3  19.56 42.59  50.69  2  3 
    -4790    47.8953  -29.9767   191.68  3  15.61 42.59  50.69  3  3 
   -26969   333.4027  -40.5153   176.22  1  20.40 20.40  23.44  1  1 
   -26970    57.3386  -35.5824   182.43  3  18.60 36.24  44.34  1  3 
    -6842    57.3386  -35.5824   182.43  3  10.33 36.24  44.34  2  3 
   -29820    57.3386  -35.5824   182.43  3   7.31 36.24  44.34  3  3 
   -26975   206.2805  -19.6162   347.37  1  20.19 20.19  23.23  1  1 
   -26976   352.8683  -69.6636   201.37  1  20.47 20.47  23.50  1  1 
   -26978    78.3908  -24.4226   349.47  3   9.25 52.57  63.20  1  4 
   -37538    78.3908  -24.4226   349.47  3  12.10 52.57  63.20  2  4 
   -26981    78.3908  -24.4226   349.47  3  10.89 52.57  63.20  3  4 
    -5895    78.3908  -24.4226   349.47  3  20.32 52.57  63.20  4  4 
   -26980   166.4839  -35.6875   209.48  3   7.22 26.51  34.61  1  3 
   -29857   166.4839  -35.6875   209.48  3   7.13 26.51  34.61  2  3 
   -29858   166.4839  -35.6875   209.48  3  12.16 26.51  34.61  3  3 
   -26982   251.7311  -53.7085   179.53  1  20.58 20.58  23.61  1  1 
   -26983   321.0402  -44.5414   188.53  1  20.59 20.59  23.62  1  1 
   -26984   296.1090  -25.8906   188.24  1  20.26 20.26  23.29  1  1 
   -26985   137.8025   -5.3410   330.61  1  20.28 20.28  23.31  1  1 
   -26986   140.0211  -56.7888   208.35  1  20.87 20.87  23.90  1  1 
   -26987    39.3187  -33.9420   187.85  1  20.85 20.85  23.88  1  1 
   -26988   344.3730  -32.4539   150.76  1  20.78 41.78  47.34  1  2 
   -34258   344.3730  -32.4539   150.76  1  21.00 41.78  47.34  2  2 
   -26990    80.8538  -78.9300   209.92  3  20.41 27.69  33.26  1  2 
   -35577    80.8538  -78.9300   209.92  3   7.28 27.69  33.26  2  2 
   -26991   245.8623  -28.9835   181.85  3  20.77 20.77  23.81  1  1 
   -26992   157.5784   -0.5489    11.28  1  20.48 20.48  23.52  1  1 
   -26993   204.4155    2.9552    20.38  1  20.94 62.12  70.22  1  3 
   -15868   204.4155    2.9552    20.38  1  20.92 62.12  70.22  2  3 
   -35203   204.4155    2.9552    20.38  1  20.26 62.12  70.22  3  3 
   -26996   349.0541  -61.0630   189.12  1  20.05 20.05  23.08  1  1 
   -26997   267.2511  -13.2604   330.60  1  20.77 20.77  23.80  1  1 
   -26998   308.1220  -59.0509   155.85  1  20.20 20.20  23.23  1  1 
   -26999    14.5045  -72.6164   151.06  1  20.85 62.53  70.63  1  3 
    -8516    14.5045  -72.6164   151.06  1  20.90 62.53  70.63  2  3 
     -534    14.5045  -72.6164   151.06  1  20.77 62.53  70.63  3  3 
   -27000   193.4540    2.9796    29.50  1  20.92 20.92  23.95  1  1 
   -27001    90.8303   -9.5129   353.35  3   8.34 40.88  54.05  1  5 
   -39795    90.8303   -9.5129   353.35  3   7.18 40.88  54.05  2  5 
   -14104    90.8303   -9.5129   353.35  3   7.10 40.88  54.05  3  5 
   -10444    90.8303   -9.5129   353.35  3   8.59 40.88  54.05  4  5 
   -39796    90.8303   -9.5129   353.35  3   9.68 40.88  54.05  5  5 
   -27002   260.2525  -17.7657     0.21  1  20.02 20.02  23.06  1  1 
   -27003   343.5474   -3.8244   336.87  3   9.99 47.34  57.98  1  4 
   -27021   343.5474   -3.8244   336.87  3  14.67 47.34  57.98  2  4 
   -27124   343.5474   -3.8244   336.87  3  15.57 47.34  57.98  3  4 
   -27256   343.5474   -3.8244   336.87  3   7.12 47.34  57.98  4  4 
   -27004   310.6566  -40.3232   160.98  3   8.17 27.24  32.81  1  2 
   -38486   310.6566  -40.3232   160.98  3  19.07 27.24  32.81  2  2 
   -27005    10.6430  -26.7531   199.53  3   7.04 55.33  71.03  1  6 
   -40386    10.6430  -26.7531   199.53  3  14.06 55.33  71.03  2  6 
   -40387    10.6430  -26.7531   199.53  3   7.35 55.33  71.03  3  6 
   -10508    10.6430  -26.7531   199.53  3  10.89 55.33  71.03  4  6 
   -37331    10.6430  -26.7531   199.53  3   7.45 55.33  71.03  5  6 
   -40385    10.6430  -26.7531   199.53  3   8.53 55.33  71.03  6  6 
   -27007   161.7598  -63.1545   166.30  1  20.08 20.08  23.11  1  1 
   -27008    76.2874  -42.8852   192.70  2  18.14 18.14  21.17  1  1 
   -27010   232.5106  -19.3230   356.46  3  14.80 14.80  17.83  1  1 
   -27011   295.1969  -38.3842   161.70  3  17.81 17.81  20.84  1  1 
   -27012    42.6969  -42.3174   158.80  3   7.55 47.68  60.84  1  5 
   -27014    42.6969  -42.3174   158.80  3  16.04 47.68  60.84  2  5 
   -27016    42.6969  -42.3174   158.80  3   9.83 47.68  60.84  3  5 
   -27015    42.6969  -42.3174   158.80  3   7.24 47.68  60.84  4  5 
   -27013    42.6969  -42.3174   158.80  3   7.02 47.68  60.84  5  5 
   -27017   199.1995  -21.4914   340.59  1  20.41 20.41  23.44  1  1 
   -27018    64.8672  -30.4746   207.63  1  20.40 20.40  23.43  1  1 
   -27019    75.6703  -69.3939   204.28  1  20.35 41.04  46.61  1  2 
   -41297    75.6703  -69.3939   204.28  1  20.69 41.04  46.61  2  2 
   -27020   179.1658   -8.2385   353.25  3  13.52 20.54  26.11  1  2 
    -3296   179.1658   -8.2385   353.25  3   7.02 20.54  26.11  2  2 
   -27024    15.4181  -28.0514   198.31  1  20.71 20.71  23.75  1  1 
   -27025   110.8624   -1.6121   334.81  3   7.21  7.21  10.24  1  1 
   -27026   242.7438  -18.7827    10.00  3   7.27  7.27  10.31  1  1 
   -27027   219.3569  -41.4182   207.24  3  13.58 13.58  16.61  1  1 
   -27028    64.3062  -48.8581   184.56  1  20.32 20.32  23.36  1  1 
   -27030   105.9430  -64.3227   179.51  2  15.26 15.26  18.29  1  1 
   -27032   343.6107  -33.9238   166.41  1  20.99 20.99  24.02  1  1 
   -27035   138.0780  -10.0875     0.64  3   8.90  8.90  11.93  1  1 
   -27039   292.5650   -0.0309   331.16  3  18.17 60.19  70.83  1  4 
   -27041   292.5650   -0.0309   331.16  3  12.48 60.19  70.83  2  4 
   -27040   292.5650   -0.0309   331.16  3  20.94 60.19  70.83  3  4 
   -27042   292.5650   -0.0309   331.16  3   8.60 60.19  70.83  4  4 
   -27043   348.0111  -44.2799   163.46  3   8.27 48.18  58.81  1  4 
    -1454   348.0111  -44.2799   163.46  3   7.28 48.18  58.81  2  4 
   -27044   348.0111  -44.2799   163.46  3  20.47 48.18  58.81  3  4 
    -1405   348.0111  -44.2799   163.46  3  12.15 48.18  58.81  4  4 
   -27045   197.3385   -7.7797   357.16  3  18.19 18.19  21.22  1  1 
   -27046   213.9895  -37.8393   203.01  1  20.08 20.08  23.12  1  1 
   -27047   346.8582  -57.1225   195.54  4   9.35 15.15  20.72  1  2 
    -7572   346.8582  -57.1225   195.54  4   5.80 15.15  20.72  2  2 
   -27048   304.2796  -49.7782   162.87  3   7.32  7.32  10.35  1  1 
   -27049    75.4491  -78.9641   209.50  1  20.77 20.77  23.80  1  1 
   -27052   192.1631  -41.6869   152.62  3   7.45 35.39  43.49  1  3 
   -35489   192.1631  -41.6869   152.62  3  17.65 35.39  43.49  2  3 
   -35491   192.1631  -41.6869   152.62  3  10.28 35.39  43.49  3  3 
   -27053   180.2896    1.5812    27.00  1  20.65 20.65  23.68  1  1 
   -27054   341.4735  -63.6413   168.92  4   4.56  4.56   7.59  1  1 
   -27055   261.5539   -1.1939   333.26  1  20.54 20.54  23.57  1  1 
   -27056   302.0811  -42.1445   184.73  4   4.15  4.15   7.18  1  1 
   -27057   286.0133  -21.4630   357.46  3  20.94 20.94  23.97  1  1 
   -27060   183.9213  -51.2144   178.95  3  13.99 13.99  17.03  1  1 
   -27061   290.6729  -18.9853   358.66  3  17.26 17.26  20.30  1  1 
   -27062   335.8977   -1.2884   336.38  3  20.84 29.57  35.14  1  2 
   -34044   335.8977   -1.2884   336.38  3   8.73 29.57  35.14  2  2 
   -27063   149.7562  -50.6724   154.35  1  20.36 20.36  23.39  1  1 
   -27065    19.4843   10.3378   348.62  4   4.05 32.78  53.55  1  8 
    -9867    19.4843   10.3378   348.62  4   4.20 32.78  53.55  2  8 
   -10103    19.4843   10.3378   348.62  4   4.09 32.78  53.55  3  8 
    -9923    19.4843   10.3378   348.62  4   4.00 32.78  53.55  4  8 
    -9848    19.4843   10.3378   348.62  4   4.01 32.78  53.55  5  8 
    -9932    19.4843   10.3378   348.62  4   4.04 32.78  53.55  6  8 
    -8261    19.4843   10.3378   348.62  4   4.26 32.78  53.55  7  8 
   -10083    19.4843   10.3378   348.62  4   4.14 32.78  53.55  8  8 
   -27066   352.6163  -40.9448   194.90  3   9.01  9.01  12.05  1  1 
   -27068   224.1793    0.5347    21.25  1  20.35 20.35  23.38  1  1 
   -27070   268.9972  -33.2075   200.46  1  20.97 61.74  69.84  1  3 
   -37415   268.9972  -33.2075   200.46  1  20.68 61.74  69.84  2  3 
   -10037   268.9972  -33.2075   200.46  1  20.09 61.74  69.84  3  3 
   -27071   254.3603  -51.2766   205.19  3   8.33  8.33  11.36  1  1 
   -27072    35.8420   -5.0332   333.81  1  20.89 20.89  23.92  1  1 
   -27073    42.0970   -7.5281     3.11  1  20.13 20.13  23.16  1  1 
   -27074   287.5900  -47.9020   186.71  1  20.05 20.05  23.08  1  1 
   -27075   277.5798  -28.1415   173.22  1  20.81 41.70  47.26  1  2 
   -40553   277.5798  -28.1415   173.22  1  20.89 41.70  47.26  2  2 
   -27076   268.3606  -34.0827   204.26  1  20.90 20.90  23.93  1  1 
   -27077     4.2416  -30.9985   157.36  1  20.69 20.69  23.73  1  1 
   -27080   278.3699  -20.3237   356.23  3  10.60 37.91  46.01  1  3 
   -27083   278.3699  -20.3237   356.23  3  20.21 37.91  46.01  2  3 
   -27084   278.3699  -20.3237   356.23  3   7.09 37.91  46.01  3  3 
   -27081   190.3775  -32.8783   165.18  3  14.92 39.48  47.58  1  3 
   -20201   190.3775  -32.8783   165.18  3  16.64 39.48  47.58  2  3 
    -7508   190.3775  -32.8783   165.18  3   7.91 39.48  47.58  3  3 
   -27082   226.1245  -33.9673   182.42  1  20.40 20.40  23.43  1  1 
   -27085   272.2691  -57.0675   208.32  3  11.99 19.28  24.84  1  2 
   -27086   272.2691  -57.0675   208.32  3   7.29 19.28  24.84  2  2 
   -27089   200.2746  -48.8781   209.89  2  15.28 15.28  18.32  1  1 
   -27091   199.5293  -24.7231   172.99  3  18.82 26.17  31.74  1  2 
   -31272   199.5293  -24.7231   172.99  3   7.35 26.17  31.74  2  2 
   -27095   250.7821  -56.6558   173.67  3  10.86 47.56  58.19  1  4 
   -39361   250.7821  -56.6558   173.67  3   8.38 47.56  58.19  2  4 
   -25732   250.7821  -56.6558   173.67  3  18.27 47.56  58.19  3  4 
   -39362   250.7821  -56.6558   173.67  3  10.06 47.56  58.19  4  4 
   -27096   231.2904  -15.3021    16.55  3   9.26  9.26  12.30  1  1 
   -27098   315.4515  -62.6436   185.20  3   7.26 48.61  61.78  1  5 
   -20614   315.4515  -62.6436   185.20  3   7.41 48.61  61.78  2  5 
    -4409   315.4515  -62.6436   185.20  3  13.93 48.61  61.78  3  5 
    -4414   315.4515  -62.6436   185.20  3   8.69 48.61  61.78  4  5 
   -27996   315.4515  -62.6436   185.20  3  11.31 48.61  61.78  5  5 
   -27099    69.3949  -68.7420   194.07  3   8.64  8.64  11.68  1  1 
   -27100     4.2695  -50.9424   204.07  3   9.56  9.56  12.59  1  1 
   -27101   169.5142  -18.9259    19.89  1  20.03 20.03  23.07  1  1 
   -27103   213.6302    2.9020   349.98  1  20.53 41.07  46.64  1  2 
    -6151   213.6302    2.9020   349.98  1  20.55 41.07  46.64  2  2 
   -27105    39.4714  -24.3961   357.64  2  19.75 19.75  22.78  1  1 
   -27107   301.7257   -7.3566   338.63  3   7.04 27.99  33.55  1  2 
    -6534   301.7257   -7.3566   338.63  3  20.94 27.99  33.55  2  2 
   -27108   192.8840  -15.8210    14.54  3  13.56 13.56  16.59  1  1 
   -27111   179.8659  -42.3332   173.35  3  14.42 14.42  17.45  1  1 
   -27113    35.8225   -4.7399     6.42  1  20.99 20.99  24.03  1  1 
   -27114    23.8237  -31.1700   200.82  1  20.71 20.71  23.75  1  1 
   -27115   321.0822  -65.0307   165.25  3  14.10 38.34  48.97  1  4 
    -2982   321.0822  -65.0307   165.25  3   7.63 38.34  48.97  2  4 
    -2065   321.0822  -65.0307   165.25  3   9.55 38.34  48.97  3  4 
    -3674   321.0822  -65.0307   165.25  3   7.07 38.34  48.97  4  4 
   -27116    42.8154   -8.0890    16.46  2  18.25 18.25  21.29  1  1 
   -27118   184.7268  -14.6754   347.93  1  20.85 20.85  23.88  1  1 
   -27119    89.8030  -75.3193   174.76  2  15.31 15.31  18.34  1  1 
   -27122    80.2198  -69.9106   183.42  1  20.68 20.68  23.72  1  1 
   -27123   170.5368  -12.6946    11.92  1  20.77 20.77  23.81  1  1 
   -27125   332.4686  -61.6366   199.27  1  20.89 20.89  23.92  1  1 
   -27127   203.1676   -2.9290    18.11  1  20.15 20.15  23.18  1  1 
   -27128   215.1210  -33.7186   153.59  3   8.59 37.28  45.38  1  3 
   -27132   215.1210  -33.7186   153.59  3  16.32 37.28  45.38  2  3 
   -27130   215.1210  -33.7186   153.59  3  12.37 37.28  45.38  3  3 
   -27129   200.0542  -55.2635   206.58  3  13.40 21.07  26.64  1  2 
   -27235   200.0542  -55.2635   206.58  3   7.67 21.07  26.64  2  2 
   -27131   208.3751  -35.6239   205.15  1  20.78 20.78  23.81  1  1 
   -27133   324.4093  -49.7754   157.42  3   8.45  8.45  11.49  1  1 
   -27134   200.8609   -0.7275   332.87  1  20.33 20.33  23.37  1  1 
   -27135   340.6859  -30.6725   161.90  1  20.74 20.74  23.78  1  1 
   -27136    77.9199  -68.0127   206.61  1  20.47 40.48  46.05  1  2 
    -9253    77.9199  -68.0127   206.61  1  20.01 40.48  46.05  2  2 
   -27137   297.1444  -30.1118   188.85  1  20.03 20.03  23.07  1  1 
   -27139    17.7419  -30.8492   205.22  1  20.93 41.91  47.48  1  2 
    -8724    17.7419  -30.8492   205.22  1  20.98 41.91  47.48  2  2 
   -27140   286.4185  -31.0749   198.49  1  20.84 20.84  23.87  1  1 
   -27141   192.0935   -0.7199    15.82  1  20.85 20.85  23.89  1  1 
   -27143   356.9909  -77.4574   169.24  1  20.06 40.46  46.03  1  2 
   -23783   356.9909  -77.4574   169.24  1  20.40 40.46  46.03  2  2 
   -27144   286.9510  -35.8166   162.25  3   9.71  9.71  12.74  1  1 
   -27145    70.4624  -35.9219   162.87  4   7.80  7.80  10.84  1  1 
   -27147    15.0522  -34.5587   157.22  1  20.89 20.89  23.93  1  1 
   -27148   176.3810  -14.5256   343.88  1  20.27 20.27  23.31  1  1 
   -27149   238.1460   -9.9862   350.09  2  18.13 18.13  21.16  1  1 
   -27150   155.1173  -14.6380   336.23  1  20.37 20.37  23.40  1  1 
   -27152   156.5091  -40.2386   161.50  2  18.18 18.18  21.21  1  1 
   -27153    75.1103  -70.1301   201.87  1  20.75 40.96  46.52  1  2 
   -43227    75.1103  -70.1301   201.87  1  20.21 40.96  46.52  2  2 
   -27154    31.4607   -9.2892   342.35  1  20.23 20.23  23.26  1  1 
   -27156   219.8534  -68.8210   165.77  1  20.63 20.63  23.66  1  1 
   -27157     5.3226  -43.9896   194.21  1  20.14 20.14  23.17  1  1 
   -27158   272.3456  -26.5948   162.62  1  20.02 20.02  23.06  1  1 
   -27159   237.5216  -38.5615   171.82  1  20.46 20.46  23.49  1  1 
   -27160   197.6292  -32.3180   206.39  3  17.48 57.37  68.00  1  4 
   -27162   197.6292  -32.3180   206.39  3  13.52 57.37  68.00  2  4 
   -27163   197.6292  -32.3180   206.39  3  18.99 57.37  68.00  3  4 
   -27161   197.6292  -32.3180   206.39  3   7.38 57.37  68.00  4  4 
   -27164    21.7065  -32.5369   201.73  1  20.98 62.73  70.83  1  3 
    -7396    21.7065  -32.5369   201.73  1  20.87 62.73  70.83  2  3 
   -25296    21.7065  -32.5369   201.73  1  20.88 62.73  70.83  3  3 
   -27165    32.4032  -29.5749   195.27  1  20.79 20.79  23.82  1  1 
   -27166   259.0673  -19.4970   349.14  3   7.17  7.17  10.20  1  1 
   -27167     9.9618    4.3006   355.39  4   8.42  8.42  11.45  1  1 
   -27168   257.3983  -12.3810   349.89  3  20.59 20.59  23.62  1  1 
   -27169    82.6849  -70.8705   185.26  1  20.46 20.46  23.49  1  1 
   -27170   356.8493  -16.1584    20.42  3  17.47 17.47  20.50  1  1 
   -27172    51.9094  -40.0610   176.76  3  13.56 13.56  16.60  1  1 
   -27173    82.0438  -70.8969   156.37  1  20.88 41.60  47.17  1  2 
   -29016    82.0438  -70.8969   156.37  1  20.72 41.60  47.17  2  2 
   -27174   173.9207  -77.5414   190.81  2  15.50 15.50  18.54  1  1 
   -27175     3.0830  -29.7040   170.01  1  20.97 20.97  24.00  1  1 
   -27177    43.8028  -34.5137   150.49  1  20.78 20.78  23.81  1  1 
   -27178   290.7213  -31.6788   208.04  1  20.53 20.53  23.56  1  1 
   -27179   267.5183  -39.5940   175.23  1  20.60 20.60  23.63  1  1 
   -27181   348.9981  -34.2876   186.90  1  20.98 20.98  24.01  1  1 
   -27182     9.8268  -43.8623   180.09  1  20.83 20.83  23.86  1  1 
   -27183   281.1119  -46.3331   175.09  3  20.12 20.12  23.15  1  1 
   -27185   164.9625    2.9739    29.71  1  20.58 41.57  47.13  1  2 
   -35117   164.9625    2.9739    29.71  1  20.99 41.57  47.13  2  2 
   -27187   120.4247  -39.8478   170.39  3   9.08  9.08  12.11  1  1 
   -27189   286.2381  -31.2393   180.43  1  20.31 20.31  23.35  1  1 
   -27191   284.2787   -1.1664   359.16  3   9.02  9.02  12.06  1  1 
   -27192   118.4214  -19.6857   337.45  3   7.55  7.55  10.58  1  1 
   -27194    71.3785   -8.9593   351.68  1  20.14 20.14  23.17  1  1 
   -27195   228.8846  -57.6576   173.07  1  20.45 20.45  23.49  1  1 
   -27196    71.4865  -72.7139   182.33  1  20.89 20.89  23.92  1  1 
   -27198     7.5018  -23.1284    26.41  3   7.15  7.15  10.18  1  1 
   -27199   354.5383  -32.5369   190.59  1  20.95 20.95  23.98  1  1 
   -27200    28.5194  -34.5736   181.06  1  20.98 20.98  24.02  1  1 
   -27202   275.7695  -59.7321   179.38  3   9.82  9.82  12.86  1  1 
   -27203    23.8565  -65.4663   206.26  3  20.42 30.90  36.46  1  2 
   -27206    23.8565  -65.4663   206.26  3  10.47 30.90  36.46  2  2 
   -27204    17.7231  -11.6828   332.36  1  20.11 20.11  23.14  1  1 
   -27207   217.4418  -54.4787   188.80  3  19.97 19.97  23.01  1  1 
   -27209   209.7505  -35.5453   152.23  1  20.60 20.60  23.63  1  1 
   -27212     6.7575  -63.8608   169.24  3   7.19  7.19  10.22  1  1 
   -27213    93.7965   -9.5117    25.76  3  11.49 11.49  14.52  1  1 
   -27215   172.7976  -10.9278   358.09  2  18.16 18.16  21.20  1  1 
   -27217   299.1231  -29.1892   191.99  3  14.36 14.36  17.39  1  1 
   -27218   251.6518  -17.8137    10.35  1  20.96 20.96  23.99  1  1 
   -27219    89.6334  -43.6644   169.81  1  20.54 20.54  23.57  1  1 
   -27220   321.9968  -40.5634   170.60  3  13.78 13.78  16.82  1  1 
   -27221   338.8803  -20.9309   338.94  2  16.62 16.62  19.65  1  1 
   -27223   224.1581  -35.0832   183.16  1  20.86 20.86  23.89  1  1 
   -27224   112.2906  -69.9577   205.68  1  20.14 20.14  23.17  1  1 
   -27225   126.7309   -2.3165   353.07  2  18.83 18.83  21.86  1  1 
   -27226   298.4651  -20.7332    19.05  3  20.28 20.28  23.32  1  1 
   -27227   111.6901  -23.7059    16.01  2  20.61 20.61  23.65  1  1 
   -27229   282.5113  -61.1086   202.62  1  20.37 20.37  23.40  1  1 
   -27230   188.9180  -44.2642   170.45  4   4.05  4.05   7.09  1  1 
   -27231   283.2627  -32.5341   174.30  1  20.40 40.81  46.37  1  2 
   -27193   283.2627  -32.5341   174.30  1  20.40 40.81  46.37  2  2 
